,title,revenue,budget,return,release_year
523,the scout,0.0,0.0,0.0,1994
524,searching for bobby fischer,7266383.0,0.0,0.0,1993
525,second best,0.0,0.0,0.0,1994
526,the secret garden,0.0,0.0,0.0,1993
527,serial mom,7820688.0,13000000.0,0.6015913846153846,1994
528,the shadow,48063435.0,25000000.0,1.9225374,1994
529,shadowlands,0.0,22000000.0,0.0,1993
530,short cuts,6110979.0,0.0,0.0,1993
531,a simple twist of fate,0.0,0.0,0.0,1994
532,sirens,7770731.0,0.0,0.0,1993
533,six degrees of separation,0.0,0.0,0.0,1993
534,sleepless in seattle,227799884.0,21000000.0,10.847613523809525,1993
535,sliver,116300000.0,40000000.0,2.9075,1993
536,blade runner,33139618.0,28000000.0,1.1835577857142856,1982
537,son in law,36448200.0,0.0,0.0,1993
538,so i married an axe murderer,11585483.0,20000000.0,0.57927415,1993
539,striking distance,0.0,30.0,0.0,1993
540,harem,0.0,0.0,0.0,1985
541,super mario bros.,20915465.0,48000000.0,0.4357388541666667,1993
542,surviving the game,7690013.0,7400000.0,1.039190945945946,1994
543,terminal velocity,16478900.0,50000000.0,0.329578,1994
544,thirty two short films about glenn gould,0.0,0.0,0.0,1993
545,threesome,0.0,0.0,0.0,1994
546,the nightmare before christmas,75634409.0,18000000.0,4.201911611111111,1993
547,the three musketeers,53898845.0,30000000.0,1.7966281666666666,1993
548,tombstone,56505065.0,25000000.0,2.2602026,1993
549,trial by jury,0.0,0.0,0.0,1994
550,true romance,12281551.0,12500000.0,0.98252408,1993
551,the war room,0.0,0.0,0.0,1993
552,the pagemaster,13670688.0,27000000.0,0.5063217777777778,1994
553,"paris, france",0.0,0.0,0.0,1994
554,"the beans of egypt, maine",0.0,0.0,0.0,1994
555,killer,0.0,0.0,0.0,1994
556,welcome to the dollhouse,0.0,0.0,0.0,1995
557,germinal,0.0,0.0,0.0,1993
558,chasers,1596687.0,0.0,0.0,1994
559,cronos,0.0,0.0,0.0,1993
560,naked in new york,0.0,0.0,0.0,1993
561,kika,0.0,0.0,0.0,1993
562,bhaji on the beach,0.0,0.0,0.0,1994
563,little big league,0.0,0.0,0.0,1994
564,the slingshot,0.0,0.0,0.0,1993
565,wide eyed and legless,0.0,0.0,0.0,1993
566,foreign student,0.0,0.0,0.0,1994
567,"ciao, professore!",0.0,0.0,0.0,1992
568,spanking the monkey,0.0,200000.0,0.0,1994
569,the little rascals,67308282.0,0.0,0.0,1994
570,ã€ la mode,0.0,0.0,0.0,1993
571,andre,0.0,0.0,0.0,1994
572,the escort,0.0,0.0,0.0,1993
573,princess caraboo,3021629.0,0.0,0.0,1994
574,the celluloid closet,0.0,0.0,0.0,1996
575,cafã© au lait,0.0,0.0,0.0,1993
576,dear diary,0.0,0.0,0.0,1993
577,i don't want to talk about it,0.0,0.0,0.0,1993
578,the brady bunch movie,0.0,0.0,0.0,1995
579,home alone,476684675.0,18000000.0,26.482481944444444,1990
580,ghost,505000000.0,22000000.0,22.954545454545453,1990
581,aladdin,504050219.0,28000000.0,18.001793535714285,1992
582,terminator 2: judgment day,520000000.0,100000000.0,5.2,1991
583,dances with wolves,424208848.0,22000000.0,19.28222036363636,1990
584,tough and deadly,0.0,0.0,0.0,1995
585,batman,411348924.0,35000000.0,11.7528264,1989
586,the silence of the lambs,272742922.0,19000000.0,14.354890631578948,1991
587,snow white and the seven dwarfs,184925486.0,1488423.0,124.24256142239136,1937
588,beauty and the beast,377350553.0,25000000.0,15.09402212,1991
589,pinocchio,84300000.0,2600000.0,32.42307692307692,1940
590,pretty woman,463000000.0,14000000.0,33.07142857142857,1990
591,window to paris,0.0,0.0,0.0,1993
592,the wild bunch,638641.0,6244087.0,0.1022793244232503,1969
593,love and a .45,0.0,0.0,0.0,1994
594,the wooden man's bride,0.0,0.0,0.0,1994
595,a great day in harlem,0.0,0.0,0.0,1994
596,bye bye love,0.0,0.0,0.0,1995
597,one fine day,97529550.0,0.0,0.0,1996
598,candyman: farewell to the flesh,13940383.0,0.0,0.0,1995
599,century,0.0,0.0,0.0,1993
600,fargo,60611975.0,7000000.0,8.65885357142857,1996
601,homeward bound ii: lost in san francisco,32709423.0,0.0,0.0,1996
602,heavy metal,0.0,9300000.0,0.0,1981
603,hellraiser: bloodline,16675000.0,4000000.0,4.16875,1996
604,the pallbearer,0.0,8000000.0,0.0,1996
605,jane eyre,0.0,0.0,0.0,1996
606,loaded,0.0,500000.0,0.0,1996
607,bread and chocolate,0.0,0.0,0.0,1974
608,the aristocats,55675257.0,4000000.0,13.91881425,1970
609,the flower of my secret,0.0,0.0,0.0,1995
610,two much,0.0,0.0,0.0,1996
611,ed,0.0,0.0,0.0,1996
612,scream of stone,0.0,0.0,0.0,1991
613,my favorite season,0.0,0.0,0.0,1993
614,a modern affair,0.0,0.0,0.0,1996
615,condition red,0.0,0.0,0.0,1995
616,halfaouine: boy of the terraces,0.0,0.0,0.0,1990
617,a thin line between love and hate,0.0,0.0,0.0,1996
618,the last supper,442965.0,0.0,0.0,1995
619,primal fear,102616183.0,30000000.0,3.420539433333333,1996
620,rude,0.0,0.0,0.0,1995
621,carried away,0.0,0.0,0.0,1996
622,all dogs go to heaven 2,8620678.0,0.0,0.0,1996
623,land and freedom,0.0,0.0,0.0,1995
624,denise calls up,0.0,0.0,0.0,1995
625,theodore rex,0.0,33500000.0,0.0,1995
626,a family thing,0.0,0.0,0.0,1996
627,frisk,0.0,0.0,0.0,1996
628,sgt. bilko,0.0,0.0,0.0,1996
629,jack & sarah,218626.0,0.0,0.0,1995
630,girl 6,4939939.0,12000000.0,0.4116615833333333,1996
631,diabolique,0.0,0.0,0.0,1996
632,"little indian, big city",0.0,0.0,0.0,1994
633,roula,0.0,0.0,0.0,1995
634,peanuts â€“ die bank zahlt alles,0.0,0.0,0.0,1996
635,happy weekend,65335.0,0.0,0.0,1996
636,nelly and monsieur arnaud,0.0,0.0,0.0,1996
637,courage under fire,100860818.0,46000000.0,2.1926264782608698,1996
638,mission: impossible,457696359.0,80000000.0,5.7212044875,1996
639,cold fever,0.0,0.0,0.0,1995
640,moll flanders,0.0,0.0,0.0,1996
641,the superwife,0.0,0.0,0.0,1996
642,"301, 302",0.0,0.0,0.0,1995
643,dragonheart,115267375.0,57000000.0,2.022234649122807,1996
644,und keiner weint mir nach,0.0,0.0,0.0,1996
645,my mother's courage,0.0,0.0,0.0,1995
646,eddie,0.0,0.0,0.0,1996
647,yankee zulu,0.0,0.0,0.0,1993
648,billy's holiday,0.0,0.0,0.0,1995
649,purple noon,0.0,0.0,0.0,1960
650,august,0.0,0.0,0.0,1996
651,james and the giant peach,28921264.0,38000000.0,0.7610858947368421,1996
652,fear,0.0,0.0,0.0,1996
653,kids in the hall: brain candy,0.0,0.0,0.0,1996
654,faithful,9789900.0,13000000.0,0.7530692307692308,1996
655,underground,0.0,14000000.0,0.0,1995
656,all things fair,0.0,0.0,0.0,1995
657,bloodsport ii,684351.0,0.0,0.0,1996
658,pather panchali,536364.0,0.0,0.0,1955
659,the world of apu,16000.0,0.0,0.0,1959
660,mystery science theater 3000: the movie,0.0,0.0,0.0,1996
661,tarantella,0.0,0.0,0.0,1996
662,space jam,250200000.0,80000000.0,3.1275,1996
663,barbarella,2500000.0,9000000.0,0.2777777777777778,1968
664,hostile intentions,0.0,0.0,0.0,1995
665,they bite,0.0,0.0,0.0,1996
666,some folks call it a sling blade,0.0,0.0,0.0,1994
667,the run of the country,0.0,0.0,0.0,1995
668,alphaville,0.0,220000.0,0.0,1965
669,coup de torchon,0.0,0.0,0.0,1981
670,tigrero: a film that was never made,0.0,0.0,0.0,1994
671,the eye of vichy,0.0,0.0,0.0,1993
672,windows,0.0,0.0,0.0,1980
673,it's my party,0.0,0.0,0.0,1996
674,country life,0.0,0.0,0.0,1994
675,operation dumbo drop,0.0,0.0,0.0,1995
676,the promise,0.0,0.0,0.0,1995
677,mrs. winterbourne,10070000.0,25000000.0,0.4028,1996
678,solo,0.0,0.0,0.0,1996
679,under the domim tree,0.0,0.0,0.0,1994
680,the substitute,0.0,0.0,0.0,1996
681,true crime,0.0,0.0,0.0,1996
682,butterfly kiss,0.0,0.0,0.0,1995
683,feeling minnesota,0.0,0.0,0.0,1996
684,delta of venus,62949.0,0.0,0.0,1995
685,to cross the rubicon,0.0,0.0,0.0,1991
686,angus,0.0,0.0,0.0,1995
687,priest daens,0.0,0.0,0.0,1992
688,faces,0.0,275000.0,0.0,1968
689,boys,0.0,0.0,0.0,1996
690,the quest,57400547.0,30000000.0,1.9133515666666667,1996
691,cosi,0.0,0.0,0.0,1996
692,sunset park,0.0,0.0,0.0,1996
693,mulholland falls,0.0,0.0,0.0,1996
694,the truth about cats & dogs,0.0,0.0,0.0,1996
695,oliver & company,74151346.0,31000000.0,2.3919789032258065,1988
696,celtic pride,0.0,0.0,0.0,1996
697,flipper,20080020.0,25530000.0,0.7865264394829612,1996
698,captives,0.0,0.0,0.0,1994
699,of love and shadows,0.0,0.0,0.0,1994
700,dead man,0.0,9000000.0,0.0,1995
701,the horseman on the roof,15000000.0,35000000.0,0.4285714285714285,1995
702,switchblade sisters,0.0,0.0,0.0,1975
703,mouth to mouth,0.0,0.0,0.0,1995
704,the visitors,0.0,0.0,0.0,1993
705,multiplicity,0.0,45000000.0,0.0,1996
706,"the haunted world of edward d. wood, jr.",0.0,0.0,0.0,1996
707,two friends,0.0,0.0,0.0,2002
708,the craft,24769466.0,15000000.0,1.6512977333333334,1996
709,the great white hype,0.0,0.0,0.0,1996
710,last dance,5.0,0.0,0.0,1996
711,cold comfort farm,0.0,0.0,0.0,1995
712,"institute benjamenta, or this dream people call human life",0.0,0.0,0.0,1995
713,heaven's prisoners,0.0,25000000.0,0.0,1996
714,original gangstas,3014000.0,4800000.0,0.6279166666666667,1996
715,the rock,335062621.0,75000000.0,4.467501613333333,1996
716,getting away with murder,0.0,0.0,0.0,1996
717,cemetery man,0.0,4000000.0,0.0,1994
718,twister,494471524.0,92000000.0,5.374690478260869,1996
719,barb wire,3793614.0,0.0,0.0,1996
720,le garã§u,0.0,0.0,0.0,1995
721,honeymoon,0.0,0.0,0.0,1996
722,ghost in the shell,2287714.0,0.0,0.0,1995
723,thinner,0.0,0.0,0.0,1996
724,spy hard,0.0,18000000.0,0.0,1996
725,brothers in trouble,0.0,0.0,0.0,1995
726,a close shave,0.0,0.0,0.0,1995
727,force of evil,0.0,0.0,0.0,1948
728,the stupids,0.0,0.0,0.0,1996
729,the arrival,14048372.0,25000000.0,0.56193488,1996
730,the man from down under,0.0,0.0,0.0,1943
731,dr. strangelove or: how i learned to stop worrying and love the bomb,9440272.0,1800000.0,5.244595555555556,1964
732,careful,0.0,0.0,0.0,1992
733,a month by the lake,0.0,0.0,0.0,1995
734,gold diggers: the secret of bear mountain,0.0,0.0,0.0,1995
735,kim,0.0,0.0,0.0,1950
736,carmen miranda: bananas is my business,0.0,0.0,0.0,1995
737,ashes of time,0.0,0.0,0.0,1994
738,the jar,0.0,0.0,0.0,1994
739,maya lin: a strong clear vision,0.0,0.0,0.0,1995
740,stalingrad,0.0,0.0,0.0,1993
741,the phantom,17300889.0,45000000.0,0.3844642,1996
742,striptease,113309743.0,50000000.0,2.26619486,1996
743,the last of the high kings,0.0,0.0,0.0,1996
744,heavy,0.0,0.0,0.0,1995
745,jack,58620973.0,45000000.0,1.3026882888888889,1996
746,i shot andy warhol,1814290.0,0.0,0.0,1996
747,the grass harp,0.0,0.0,0.0,1995
748,someone else's america,0.0,0.0,0.0,1995
749,life is rosy,0.0,0.0,0.0,1987
750,quartier mozart,0.0,0.0,0.0,1992
751,touki bouki,0.0,0.0,0.0,1973
752,god's gift,0.0,0.0,0.0,1982
753,spirits of the dead,0.0,0.0,0.0,1968
754,babyfever,0.0,0.0,0.0,1994
755,pharaoh's  army,0.0,50.0,0.0,1995
756,trainspotting,16491080.0,4000000.0,4.12277,1996
757,til there was you,0.0,1000000.0,0.0,1997
758,independence day,816969268.0,75000000.0,10.892923573333332,1996
759,stealing beauty,0.0,0.0,0.0,1996
760,the fan,18626419.0,55000000.0,0.3386621636363636,1996
761,the hunchback of notre dame,100138851.0,100000000.0,1.00138851,1996
762,the cable guy,102825796.0,47000000.0,2.187782893617021,1996
763,kingpin,25023434.0,27000000.0,0.9267938518518518,1996
764,eraser,242295562.0,100000000.0,2.42295562,1996
765,the gate of heavenly peace,0.0,0.0,0.0,1995
766,the nutty professor,128769345.0,54000000.0,2.3846175,1996
767,"i, the worst of all",0.0,0.0,0.0,1990
768,an unforgettable summer,65352.0,0.0,0.0,1994
769,a hungarian fairy tale,0.0,0.0,0.0,1987
770,my life and times with antonin artaud,0.0,0.0,0.0,1993
771,midnight dancers,0.0,0.0,0.0,1994
772,somebody to love,0.0,0.0,0.0,1994
773,a very natural thing,0.0,0.0,0.0,1974
774,the old lady who walked in the sea,0.0,0.0,0.0,1991
775,daylight,159212469.0,80000000.0,1.9901558625,1996
776,the frighteners,29359216.0,30000000.0,0.9786405333333332,1996
777,lone star,13269963.0,5000000.0,2.6539926,1996
778,harriet the spy,0.0,12000000.0,0.0,1996
779,phenomenon,152036382.0,32000000.0,4.7511369375,1996
780,walking and talking,0.0,0.0,0.0,1996
781,she's the one,9482579.0,3500000.0,2.7093082857142856,1996
782,a time to kill,152266007.0,40000000.0,3.806650175,1996
783,american buffalo,665450.0,0.0,0.0,1996
784,rendezvous in paris,0.0,0.0,0.0,1995
785,alaska,0.0,23000000.0,0.0,1996
786,fled,17193231.0,25000000.0,0.68772924,1996
787,kazaam,0.0,20000000.0,0.0,1996
788,magic hunter,0.0,0.0,0.0,1994
789,larger than life,0.0,30000000.0,0.0,1996
790,a boy called hate,0.0,0.0,0.0,1996
791,power 98,0.0,0.0,0.0,1996
792,two deaths,0.0,0.0,0.0,1995
793,a very brady sequel,0.0,0.0,0.0,1996
794,stefano quantestorie,0.0,0.0,0.0,1993
795,death in the garden,0.0,0.0,0.0,1956
796,hedd wyn,0.0,0.0,0.0,1992
797,la collectionneuse,0.0,0.0,0.0,1967
798,kaspar hauser,0.0,0.0,0.0,1993
799,regular guys,0.0,0.0,0.0,1996
800,diebinnen,0.0,0.0,0.0,1996
801,the convent,0.0,0.0,0.0,1995
802,the adventures of pinocchio,0.0,0.0,0.0,1996
803,joe's apartment,4619014.0,13000000.0,0.3553087692307692,1996
804,the first wives club,116400000.0,26000000.0,4.476923076923077,1996
805,stonewall,0.0,0.0,0.0,1995
806,ransom,309492681.0,80000000.0,3.8686585125,1996
807,high school high,21302121.0,0.0,0.0,1996
808,phat beach,0.0,0.0,0.0,1996
809,foxfire,258263.0,0.0,0.0,1996
810,chain reaction,60209334.0,50000000.0,1.20418668,1996
811,matilda,33459416.0,36000000.0,0.9294282222222222,1996
812,emma,22231658.0,6000000.0,3.705276333333333,1996
813,the crow: city of angels,17917287.0,13000000.0,1.378252846153846,1996
814,house arrest,0.0,0.0,0.0,1996
815,eyes without a face,0.0,0.0,0.0,1960
816,bordello of blood,5600000.0,15000000.0,0.3733333333333333,1996
817,lotto land,0.0,0.0,0.0,1995
818,the story of xinghua,0.0,0.0,0.0,1994
819,the day the sun turned cold,0.0,0.0,0.0,1994
820,flirt,0.0,0.0,0.0,1995
821,the big squeeze,0.0,0.0,0.0,1996
822,the spitfire grill,12643776.0,6000000.0,2.107296,1996
823,escape from l.a.,42277365.0,50000000.0,0.8455473,1996
824,cyclo,0.0,0.0,0.0,1995
825,basquiat,3011195.0,2962051.0,1.016591206565991,1996
826,tin cup,53854588.0,45000000.0,1.1967686222222222,1996
827,dingo,300000.0,200000.0,1.5,1991
828,the ballad of narayama,0.0,0.0,0.0,1958
829,every other weekend,0.0,0.0,0.0,1990
830,mille bolle blu,0.0,0.0,0.0,1993
831,crows and sparrows,0.0,0.0,0.0,1949
832,the godfather,245066411.0,6000000.0,40.844401833333336,1972
833,maybe... maybe not,0.0,0.0,0.0,1994
834,police story 3: supercop,20483423.0,900000.0,22.75935888888889,1992
835,manny & lo,431326.0,500000.0,0.862652,1996
836,wife,0.0,0.0,0.0,1953
837,small faces,0.0,1850000.0,0.0,1996
838,bound,7011317.0,4500000.0,1.5580704444444444,1996
839,carpool,0.0,17000000.0,0.0,1996
840,death in brunswick,0.0,0.0,0.0,1990
841,kansas city,0.0,18000000.0,0.0,1996
842,gone fishin',0.0,53000000.0,0.0,1997
843,lover's knot,0.0,0.0,0.0,1996
844,vive l'amour,0.0,0.0,0.0,1994
845,shadow of angels,0.0,0.0,0.0,1976
846,killer: a journal of murder,0.0,0.0,0.0,1996
847,nothing to lose,0.0,0.0,0.0,1994
848,project s,0.0,0.0,0.0,1993
849,girls town,0.0,0.0,0.0,1996
850,bye-bye,0.0,0.0,0.0,1995
851,the relic,33956608.0,60000000.0,0.5659434666666666,1997
852,the island of dr. moreau,49627779.0,40000000.0,1.240694475,1996
853,first kid,0.0,0.0,0.0,1996
854,the trigger effect,0.0,8000000.0,0.0,1996
855,sweet nothing,0.0,0.0,0.0,1995
856,bogus,0.0,32000000.0,0.0,1996
857,bulletproof,22611954.0,25000000.0,0.90447816,1996
858,talk of angels,0.0,0.0,0.0,1998
859,the land before time iii: the time of the great giving,0.0,0.0,0.0,1995
860,1-900,0.0,0.0,0.0,1994
861,baton rouge,0.0,0.0,0.0,1988
862,halloween: the curse of michael myers,15116634.0,5000000.0,3.0233268,1995
863,twelfth night,0.0,0.0,0.0,1996
864,mother night,0.0,0.0,0.0,1996
865,liebelei,0.0,0.0,0.0,1933
866,venice,0.0,0.0,0.0,2010
867,wild reeds,0.0,0.0,0.0,1994
868,for whom the bell tolls,0.0,3000000.0,0.0,1943
869,the philadelphia story,0.0,0.0,0.0,1940
870,singin' in the rain,7200000.0,2540800.0,2.8337531486146097,1952
871,an american in paris,4500000.0,2723903.0,1.6520412070473875,1951
872,funny face,0.0,0.0,0.0,1957
873,breakfast at tiffany's,9500000.0,2500000.0,3.8,1961
874,vertigo,28000000.0,2479000.0,11.294876966518755,1958
875,rear window,36764313.0,1000000.0,36.764313,1954
876,it happened one night,4500000.0,325000.0,13.846153846153848,1934
877,gaslight,0.0,2068000.0,0.0,1944
878,the gay divorcee,0.0,520000.0,0.0,1934
879,north by northwest,13275000.0,4000000.0,3.31875,1959
880,the apartment,25000000.0,3000000.0,8.333333333333334,1960
881,some like it hot,25000000.0,2883848.0,8.668972844615944,1959
882,charade,13474588.0,4000000.0,3.368647,1963
883,casablanca,10462500.0,878000.0,11.916287015945333,1942
884,the maltese falcon,1000000.0,375000.0,2.6666666666666665,1941
885,my fair lady,72070731.0,17000000.0,4.239454764705882,1964
886,sabrina,10000000.0,2238813.0,4.466652641377372,1954
887,roman holiday,12000000.0,1500000.0,8.0,1953
888,the little princess,0.0,0.0,0.0,1939
889,meet me in st. louis,0.0,0.0,0.0,1944
890,the wizard of oz,33754967.0,2777000.0,12.15519157364062,1939
891,gone with the wind,400176459.0,4000000.0,100.04411475,1939
892,my favorite year,0.0,0.0,0.0,1982
893,sunset boulevard,5000000.0,1752000.0,2.853881278538813,1950
894,citizen kane,23217674.0,839727.0,27.64907404430249,1941
895,2001: a space odyssey,68700000.0,10500000.0,6.542857142857143,1968
896,golden earrings,0.0,0.0,0.0,1947
897,all about eve,63463.0,1400000.0,0.0453307142857142,1950
898,the women,2270000.0,1688000.0,1.34478672985782,1939
899,rebecca,6000000.0,1288000.0,4.658385093167702,1940
900,foreign correspondent,0.0,0.0,0.0,1940
901,notorious,24464742.0,2000000.0,12.232371,1946
902,spellbound,7000000.0,1500000.0,4.666666666666667,1945
903,an affair to remember,0.0,0.0,0.0,1957
904,to catch a thief,8750000.0,2500000.0,3.5,1955
905,father of the bride,0.0,0.0,0.0,1950
906,the band wagon,0.0,0.0,0.0,1953
907,ninotchka,2279000.0,1365000.0,1.6695970695970697,1939
908,love in the afternoon,0.0,0.0,0.0,1957
909,gigi,0.0,0.0,0.0,1958
910,the reluctant debutante,0.0,0.0,0.0,1958
911,the adventures of robin hood,3981000.0,2033000.0,1.958189867191343,1938
912,the mark of zorro,0.0,0.0,0.0,1940
913,laura,2000000.0,1020000.0,1.96078431372549,1944
914,the ghost and mrs. muir,0.0,0.0,0.0,1947
915,lost horizon,0.0,4000000.0,0.0,1937
916,top hat,3202000.0,609000.0,5.257799671592775,1935
917,to be or not to be,0.0,0.0,0.0,1942
918,my man godfrey,0.0,0.0,0.0,1936
919,giant,35000000.0,5400000.0,6.481481481481482,1956
920,east of eden,5.0,1.0,5.0,1955
921,the thin man,1423000.0,226408.0,6.285113600226141,1934
922,his girl friday,0.0,0.0,0.0,1940
923,around the world in eighty days,42000000.0,6000000.0,7.0,1956
924,it's a wonderful life,9644124.0,3180000.0,3.032743396226415,1946
925,mr. smith goes to washington,9600000.0,1500000.0,6.4,1939
926,bringing up baby,0.0,1073000.0,0.0,1938
927,penny serenade,0.0,0.0,0.0,1941
928,the scarlet letter,0.0,0.0,0.0,1926
929,lady of burlesque,0.0,0.0,0.0,1943
930,of human bondage,0.0,0.0,0.0,1934
931,angel on my shoulder,0.0,0.0,0.0,1946
932,little lord fauntleroy,0.0,0.0,0.0,1936
933,they made me a criminal,0.0,0.0,0.0,1939
934,the inspector general,0.0,0.0,0.0,1949
935,angel and the badman,0.0,0.0,0.0,1947
936,the 39 steps,0.0,0.0,0.0,1935
937,a walk in the sun,0.0,0.0,0.0,1945
938,the outlaw,0.0,0.0,0.0,1943
939,night of the living dead,30000000.0,114000.0,263.1578947368421,1968
940,the african queen,10750000.0,1300000.0,8.26923076923077,1951
941,beat the devil,0.0,1000000.0,0.0,1953
942,cat on a hot tin roof,17570324.0,3000000.0,5.8567746666666665,1958
943,the last time i saw paris,105.0,0.0,0.0,1954
944,meet john doe,0.0,0.0,0.0,1941
945,algiers,0.0,0.0,0.0,1938
946,something to sing about,0.0,0.0,0.0,1937
947,a farewell to arms,25.0,4.0,6.25,1932
948,moonlight murder,0.0,0.0,0.0,1936
949,nothing personal,0.0,0.0,0.0,1996
950,"yes, madam",0.0,0.0,0.0,1985
951,dangerous ground,3028094.0,0.0,0.0,1997
952,picnic,0.0,0.0,0.0,1955
953,madagascar skin,0.0,0.0,0.0,1995
954,the pompatus of love,0.0,0.0,0.0,1996
955,small wonders,0.0,0.0,0.0,1995
956,fly away home,0.0,0.0,0.0,1996
957,bliss,294064.0,0.0,0.0,1997
958,grace of my heart,0.0,0.0,0.0,1996
959,brother of sleep,0.0,0.0,0.0,1995
960,maximum risk,51702483.0,25000000.0,2.06809932,1996
961,michael collins,16900000.0,28000000.0,0.6035714285714285,1996
