,belongs_to_collection,title,revenue
811,,Matilda,33459416.0
812,,Emma,22231658.0
813,the crow collection,The Crow: City of Angels,17917287.0
814,,House Arrest,0.0
815,,Eyes Without a Face,0.0
816,tales from the crypt collection,Bordello of Blood,5600000.0
817,,Lotto Land,0.0
818,,The Story of Xinghua,0.0
819,,The Day the Sun Turned Cold,0.0
820,,Flirt,0.0
821,,The Big Squeeze,0.0
822,,The Spitfire Grill,12643776.0
823,escape from ... collection,Escape from L.A.,42277365.0
824,,Cyclo,0.0
825,,Basquiat,3011195.0
826,,Tin Cup,53854588.0
827,,Dingo,300000.0
828,,The Ballad of Narayama,0.0
829,,Every Other Weekend,0.0
830,,Mille bolle blu,0.0
831,,Crows and Sparrows,0.0
832,the godfather collection,The Godfather,245066411.0
833,,Maybe... Maybe Not,0.0
834,police story collection,Police Story 3: Supercop,20483423.0
835,,Manny & Lo,431326.0
836,,Wife,0.0
837,,Small Faces,0.0
838,,Bound,7011317.0
839,,Carpool,0.0
840,,Death in Brunswick,0.0
841,,Kansas City,0.0
842,,Gone Fishin',0.0
843,,Lover's Knot,0.0
844,,Vive L'Amour,0.0
845,,Shadow of Angels,0.0
846,,Killer: A Journal of Murder,0.0
847,,Nothing to Lose,0.0
848,police story collection,Project S,0.0
849,,Girls Town,0.0
850,,Bye-Bye,0.0
851,,The Relic,33956608.0
852,,The Island of Dr. Moreau,49627779.0
853,,First Kid,0.0
854,,The Trigger Effect,0.0
855,,Sweet Nothing,0.0
856,,Bogus,0.0
857,,Bulletproof,22611954.0
858,,Talk of Angels,0.0
859,the land before time collection,The Land Before Time III: The Time of the Great Giving,0.0
860,,1-900,0.0
861,,Baton Rouge,0.0
862,halloween collection,Halloween: The Curse of Michael Myers,15116634.0
863,,Twelfth Night,0.0
864,,Mother Night,0.0
865,,Liebelei,0.0
866,,Venice,0.0
867,,Wild Reeds,0.0
868,,For Whom the Bell Tolls,0.0
869,,The Philadelphia Story,0.0
870,,Singin' in the Rain,7200000.0
871,,An American in Paris,4500000.0
872,,Funny Face,0.0
873,,Breakfast at Tiffany's,9500000.0
874,,Vertigo,28000000.0
875,,Rear Window,36764313.0
876,,It Happened One Night,4500000.0
877,,Gaslight,0.0
878,,The Gay Divorcee,0.0
879,,North by Northwest,13275000.0
880,,The Apartment,25000000.0
881,,Some Like It Hot,25000000.0
882,,Charade,13474588.0
883,,Casablanca,10462500.0
884,,The Maltese Falcon,1000000.0
885,,My Fair Lady,72070731.0
886,,Sabrina,10000000.0
887,,Roman Holiday,12000000.0
888,,The Little Princess,0.0
889,,Meet Me in St. Louis,0.0
890,,The Wizard of Oz,33754967.0
891,,Gone with the Wind,400176459.0
892,,My Favorite Year,0.0
893,,Sunset Boulevard,5000000.0
894,,Citizen Kane,23217674.0
895,the space odyssey series,2001: A Space Odyssey,68700000.0
896,,Golden Earrings,0.0
897,,All About Eve,63463.0
898,,The Women,2270000.0
899,,Rebecca,6000000.0
900,,Foreign Correspondent,0.0
901,,Notorious,24464742.0
902,,Spellbound,7000000.0
903,,An Affair to Remember,0.0
904,,To Catch a Thief,8750000.0
905,,Father of the Bride,0.0
906,,The Band Wagon,0.0
907,,Ninotchka,2279000.0
908,,Love in the Afternoon,0.0
909,,Gigi,0.0
910,,The Reluctant Debutante,0.0
911,,The Adventures of Robin Hood,3981000.0
912,,The Mark of Zorro,0.0
913,,Laura,2000000.0
914,,The Ghost and Mrs. Muir,0.0
915,,Lost Horizon,0.0
916,,Top Hat,3202000.0
917,,To Be or Not to Be,0.0
918,,My Man Godfrey,0.0
919,,Giant,35000000.0
920,,East of Eden,5.0
921,the thin man collection,The Thin Man,1423000.0
922,,His Girl Friday,0.0
923,,Around the World in Eighty Days,42000000.0
924,,It's a Wonderful Life,9644124.0
925,,Mr. Smith Goes to Washington,9600000.0
926,,Bringing Up Baby,0.0
927,,Penny Serenade,0.0
928,,The Scarlet Letter,0.0
929,,Lady of Burlesque,0.0
930,,Of Human Bondage,0.0
931,,Angel on My Shoulder,0.0
932,,Little Lord Fauntleroy,0.0
933,,They Made Me a Criminal,0.0
934,,The Inspector General,0.0
935,,Angel and the Badman,0.0
936,,The 39 Steps,0.0
937,,A Walk in the Sun,0.0
938,,The Outlaw,0.0
939,living dead collection,Night of the Living Dead,30000000.0
940,,The African Queen,10750000.0
941,,Beat the Devil,0.0
942,,Cat on a Hot Tin Roof,17570324.0
943,,The Last Time I Saw Paris,105.0
944,,Meet John Doe,0.0
945,,Algiers,0.0
946,,Something to Sing About,0.0
947,,A Farewell to Arms,25.0
948,,Moonlight Murder,0.0
949,,Nothing Personal,0.0
950,in the line of duty collection,"Yes, Madam",0.0
951,,Dangerous Ground,3028094.0
952,,Picnic,0.0
953,,Madagascar Skin,0.0
954,,The Pompatus of Love,0.0
955,,Small Wonders,0.0
956,,Fly Away Home,0.0
957,,Bliss,294064.0
958,,Grace of My Heart,0.0
959,,Brother of Sleep,0.0
960,,Maximum Risk,51702483.0
961,,Michael Collins,16900000.0
962,,The Rich Man's Wife,8538318.0
963,,Infinity,0.0
964,,Big Night,0.0
965,,Last Man Standing,47267001.0
966,,Caught,0.0
967,,Set It Off,41590886.0
968,,2 Days in the Valley,0.0
969,,Curdled,49620.0
970,,L'associÃ©,0.0
971,,Ed's Next Move,0.0
972,,Extreme Measures,17380126.0
973,,The Glimmer Man,0.0
974,the mighty ducks collection,D3: The Mighty Ducks,22955097.0
975,,The Chamber,22540359.0
976,the apple dumpling gang collection,The Apple Dumpling Gang,0.0
977,davy crockett collection,"Davy Crockett, King of the Wild Frontier",0.0
978,witch mountain collection,Escape to Witch Mountain,20000000.0
979,herbie collection,The Love Bug,0.0
980,herbie collection,Herbie Rides Again,0.0
981,,Old Yeller,0.0
982,parent trap collection,The Parent Trap,0.0
983,,Pollyanna,0.0
984,homeward bound collection,Homeward Bound: The Incredible Journey,0.0
985,the shaggy dog collection,The Shaggy Dog,0.0
986,,Swiss Family Robinson,0.0
987,,That Darn Cat!,0.0
988,,"20,000 Leagues Under the Sea",28200000.0
989,,Cool Runnings,154864401.0
990,,Angels in the Outfield,50236831.0
991,cinderella collection,Cinderella,263591415.0
992,,Winnie the Pooh and the Blustery Day,0.0
993,caballeros collection,The Three Caballeros,0.0
994,,The Sword in the Stone,22182353.0
995,,So Dear to My Heart,0.0
996,,Robin Hood: Prince of Thieves,390493908.0
997,,Mary Poppins,102272727.0
998,,Dumbo,1600000.0
999,,Pete's Dragon,0.0
1000,,Bedknobs and Broomsticks,17900000.0
1001,,Alice in Wonderland,572000000.0
1002,the fox and the hound collection,The Fox and the Hound,29800000.0
1003,freeway collection,Freeway,0.0
1004,,The Sound of Music,286214286.0
1005,die hard collection,Die Hard,140767956.0
1006,the lawnmower man collection,The Lawnmower Man,32101000.0
1007,,Unhook the Stars,0.0
1008,,Synthetic Pleasures,0.0
1009,,The Secret Agent,0.0
1010,,Secrets & Lies,13417292.0
1011,,That Thing You Do!,34585416.0
1012,,To Gillian on Her 37th Birthday,4137645.0
1013,,Surviving Picasso,1985001.0
1014,,Love Is All There Is,0.0
1015,,Beautiful Thing,1500000.0
1016,,The Long Kiss Goodnight,89456761.0
1017,,The Ghost and the Darkness,75000000.0
1018,,Looking for Richard,0.0
1019,,Trees Lounge,0.0
1020,,The Proprietor,0.0
1021,,Normal Life,0.0
1022,,Get on the Bus,5731103.0
1023,,Shadow Conspiracy,2154540.0
1024,,Jude,405000.0
1025,,Everyone Says I Love You,0.0
1026,,Bitter Sugar,0.0
1027,,Romeo + Juliet,147298761.0
1028,,Swingers,4505922.0
1029,,Sleepers,165615285.0
1030,,The Sunchaser,0.0
1031,,Johns,0.0
1032,aladdin collection,Aladdin and the King of Thieves,0.0
1033,,The Woman in Question,0.0
1034,,Shall We Dance,0.0
1035,,A Damsel in Distress,0.0
1036,,Crossfire,0.0
1037,,"Murder, My Sweet",0.0
1038,,Macao,0.0
1039,,For the Moment,0.0
1040,,Willy Wonka & the Chocolate Factory,4000000.0
1041,,The Sexual Life of the Belgians,0.0
1042,,The Innocents,0.0
1043,,Sleeper,18344729.0
1044,,Bananas,11833696.0
1045,,A Fish Called Wanda,62493712.0
1046,,Life of Brian,20045115.0
1047,,Victor/Victoria,28215453.0
1048,,The Candidate,0.0
1049,,The Great Race,25333333.0
1050,,Bonnie and Clyde,50700000.0
1051,,The Old Man and the Sea,0.0
1052,,Dial M for Murder,3000000.0
1053,,Madame Butterfly,0.0
1054,dirty dancing collection,Dirty Dancing,213954274.0
1055,,Reservoir Dogs,14661007.0
1056,,Platoon,138530565.0
1057,weekend at bernie's collection,Weekend at Bernie's,30218387.0
1058,basic instinct collection,Basic Instinct,352927224.0
1059,,The Doors,34416893.0
1060,,The Crying Game,62548947.0
1061,,Glengarry Glen Ross,10725228.0
1062,,Sophie's Choice,30036000.0
1063,,E.T. the Extra-Terrestrial,792965326.0
1064,,The Search for One-eye Jimmy,0.0
1065,,A Christmas Carol,0.0
1066,,Days of Thunder,157920733.0
1067,,Top Gun,356830601.0
1068,,American Strays,1910.0
1069,,Rebel Without a Cause,0.0
1070,,A Streetcar Named Desire,8000000.0
1071,children of the corn collection,Children of the Corn IV: The Gathering,0.0
1072,,The Leopard Son,0.0
1073,,Charm's  Incidents,0.0
1074,,Bird of Prey,0.0
1075,,Microcosmos,0.0
1076,,Palookaville,0.0
1077,,The Associate,0.0
1078,,The Funeral,1227324.0
1079,,The Sleepover,0.0
1080,,A Single Girl,0.0
1081,,The Eighth Day,0.0
1082,,North Star,0.0
1083,,Drunks,0.0
1084,,The People vs. Larry Flynt,20300385.0
1085,,Glory Daze,0.0
1086,,A Perfect Candidate,0.0
1087,,On Golden Pond,19255967.0
1088,the pink panther (original) collection,The Return of the Pink Panther,41833347.0
1089,,Drop Dead Fred,13878334.0
1090,,The Abyss,90000098.0
1091,,The Fog,21378361.0
1092,escape from ... collection,Escape from New York,50244700.0
1093,the howling collection,The Howling,17985893.0
1094,the water of the hills collection,Jean de Florette,0.0
1095,the water of the hills collection,Manon of the Spring,0.0
1096,,Johnny 100 Pesos,0.0
1097,,Private Benjamin,0.0
1098,,Monty Python and the Holy Grail,5028948.0
1099,,Hustler White,127251.0
1100,,Dadetown,0.0
1101,,Everything Relative,0.0
1102,,Entertaining Angels - The Dorothy Day Story,0.0
1103,,Three Lives and Only One Death,0.0
1104,,The Line King: The Al Hirschfeld Story,0.0
1105,,Snowriders,2035470.0
1106,,Curtis's Charm,0.0
1107,,When We Were Kings,2666118.0
1108,wallace & gromit collection,The Wrong Trousers,0.0
1109,,JLG/JLG: Self-Portrait in December,0.0
1110,,The Return of Martin Guerre,0.0
1111,,Faust,0.0
1112,,He Walked by Night,0.0
1113,,Raw Deal,0.0
1114,,T-Men,0.0
1115,,The Children Are Watching Us,0.0
1116,,Pastoral Symphony,0.0
1117,,Here Comes Cookie,0.0
1118,,Love In Bloom,0.0
1119,,Six of a Kind,0.0
1120,,The Tin Drum,0.0
1121,,The Ruling Class,0.0
1122,,Mina Tannenbaum,0.0
1123,,2 or 3 Things I Know About Her,0.0
1124,,The Bloody Child,0.0
1125,,Dear God,0.0
1126,,Bad Moon,1100000.0
1127,,American Dream,269823.0
1128,best of the best collection,Best of the Best 3: No Turning Back,0.0
1129,,Bob Roberts,0.0
1130,,Cinema Paradiso,11990401.0
1131,,"The Cook, the Thief, His Wife & Her Lover",0.0
1132,,Dead Tired,0.0
1133,,Delicatessen,1794187.0
1134,,The Double Life of Veronique,1999955.0
1135,,Enchanted April,13200170.0
1136,,Paths of Glory,0.0
1137,,The Grifters,13446769.0
1138,,Hear My Song,0.0
1139,,The Shooter,0.0
1140,,The English Patient,231976425.0
1141,,Mediterraneo,4532791.0
1142,,My Left Foot: The Story of Christy Brown,14743391.0
1143,,"Sex, Lies, and Videotape",0.0
1144,,Passion Fish,0.0
1145,,Strictly Ballroom,33946224.0
1146,,The Thin Blue Line,0.0
1147,,Tie Me Up! Tie Me Down!,0.0
1148,,Madonna: Truth or Dare,29.0
1149,,Paris is Burning,3779620.0
1150,,One Flew Over the Cuckoo's Nest,108981275.0
1151,cheech & chong collection,Up in Smoke,41590893.0
1152,star wars collection,The Empire Strikes Back,538400000.0
1153,,The Princess Bride,30857814.0
1154,indiana jones collection,Raiders of the Lost Ark,389925971.0
1155,,Brazil,0.0
1156,alien collection,Aliens,183316455.0
1157,the man with no name collection,"The Good, the Bad and the Ugly",6000000.0
1158,,Withnail & I,0.0
1159,,12 Angry Men,1000000.0
1160,,Lawrence of Arabia,69995385.0
1161,,A Clockwork Orange,26589000.0
1162,,To Kill a Mockingbird,13129846.0
1163,,Apocalypse Now,89460381.0
1164,,Once Upon a Time in the West,5321508.0
1165,star wars collection,Return of the Jedi,572700000.0
1166,,Wings of Desire,3200000.0
1167,,The Third Man,596349.0
1168,,GoodFellas,46836394.0
1169,alien collection,Alien,104931801.0
1170,evil dead collection,Army of Darkness,0.0
1171,,The Big Blue,0.0
1172,,Ran,4069653.0
1173,,The Killer,0.0
1174,psycho collection,Psycho,32000000.0
1175,the blues brothers collection,The Blues Brothers,115229890.0
1176,the godfather collection,The Godfather: Part II,47542841.0
1177,,Full Metal Jacket,46357676.0
1178,wallace & gromit collection,A Grand Day Out,0.0
1179,,Henry V,0.0
1180,,Amadeus,51973029.0
1181,,The Quiet Man,0.0
1182,,Once Upon a Time in America,0.0
1183,,Raging Bull,23000000.0
1184,,Annie Hall,38251425.0
1185,,The Right Stuff,21500000.0
1186,,Stalker,0.0
1187,,Das Boot,85000000.0
1188,the sting collection,The Sting,159616327.0
1189,,Harold and Maude,0.0
1190,,Trust,0.0
1191,,The Seventh Seal,0.0
1192,,Local Hero,0.0
1193,the terminator collection,The Terminator,78371200.0
1194,,Braindead,242623.0
1195,,Glory,26828365.0
1196,,Rosencrantz & Guildenstern Are Dead,0.0
1197,,Manhattan,39946780.0
1198,,Miller's Crossing,5080409.0
1199,,Dead Poets Society,235860116.0
1200,,The Graduate,104945305.0
1201,,Touch of Evil,2247465.0
1202,,La Femme Nikita,5000000.0
1203,,The Bridge on the River Kwai,27200000.0
1204,,8Â½,0.0
1205,the jake gittes collection,Chinatown,30000000.0
1206,,The Day the Earth Stood Still,0.0
1207,,The Treasure of the Sierra Madre,4307000.0
1208,,Bad Taste,0.0
1209,,Duck Soup,0.0
1210,,Better Off Dead...,10297601.0
1211,,The Shining,44017374.0
1212,,Stand by Me,52287414.0
1213,,M,0.0
1214,evil dead collection,Evil Dead II,5923044.0
1215,,The Great Escape,11744471.0
1216,,The Deer Hunter,50000000.0
1217,,Diva,0.0
1218,,Groundhog Day,70906973.0
1219,,Unforgiven,159157447.0
1220,,The Manchurian Candidate,96105910.0
1221,,Pump up the Volume,11541758.0
1222,,Arsenic and Old Lace,0.0
1223,back to the future collection,Back to the Future,381109762.0
1224,,Fried Green Tomatoes,119418501.0
1225,,Patton,89800000.0
1226,,Down by Law,0.0
1227,,Akira,553171.0
1228,highlander collection,Highlander,5900000.0
1229,,Cool Hand Luke,16217773.0
1230,,Cyrano de Bergerac,0.0
1231,,Young Frankenstein,86273333.0
1232,,Night on Earth,2015810.0
1233,,Raise the Red Lantern,0.0
1234,,The Great Dictator,11000000.0
1235,fantasia collection,Fantasia,83320000.0
1236,,High Noon,8000000.0
1237,,The Big Sleep,0.0
1238,,Heathers,1108462.0
1239,,Somewhere in Time,0.0
1240,,Ben-Hur,146900000.0
1241,,This Is Spinal Tap,4736202.0
1242,qatsi collection,Koyaanisqatsi,1723872.0
1243,,Some Kind of Wonderful,18553948.0
1244,indiana jones collection,Indiana Jones and the Last Crusade,474171806.0
1245,,Being There,30177511.0
1246,,Gandhi,77737889.0
1247,,The Unbearable Lightness of Being,10006806.0
1248,,A Room with a View,20966644.0
1249,,Real Genius,13000000.0
1250,,Pink Floyd: The Wall,22244207.0
1251,,The Killing Fields,34700291.0
1252,,My Life as a Dog,0.0
1253,,Forbidden Planet,3250000.0
1254,,Field of Dreams,84431625.0
1255,,The Man Who Would Be King,0.0
1256,,Butch Cassidy and the Sundance Kid,102308889.0
1257,,"Paris, Texas",2181987.0
1258,,Until the End of the World,0.0
1259,,When Harry Met Sally...,92823546.0
1260,,I Shot a Man in Vegas,0.0
1261,,Parallel Sons,0.0
1262,,Hype!,0.0
1263,,Santa with Muscles,0.0
1264,,Female Perversions,0.0
1265,,Mad Dog Time,0.0
1266,,Breathing Room,0.0
1267,,Paris Was a Woman,0.0
1268,,I'm Not Rappaport,0.0
1269,,Blue Juice,0.0
1270,,Kids of Survival,0.0
1271,alien collection,AlienÂ³,159773545.0
1272,,An American Werewolf in London,31973249.0
1273,the amityville horror collection,Amityville: It's About Time,0.0
1274,the amityville horror collection,Amityville 3-D,6333135.0
1275,the amityville horror collection,Amityville: Dollhouse,0.0
1276,the amityville horror collection,Amityville: A New Generation,0.0
1277,the amityville horror collection,Amityville II: The Possession,12534817.0
1278,the amityville horror collection,The Amityville Horror,86432000.0
1279,the amityville horror collection,The Amityville Curse,0.0
1280,,Blood for Dracula,0.0
1281,,April Fool's Day,0.0
1282,,Audrey Rose,0.0
1283,,The Believers,18753438.0
1284,,The Birds,11403529.0
1285,the blob collection,The Blob,0.0
1286,,Blood Beach,0.0
1287,,Body Parts,0.0
1288,,The Body Snatcher,0.0
1289,,Dracula,215862692.0
1290,frankenstein (universal series),Bride of Frankenstein,0.0
1291,,Burnt Offerings,0.0
1292,candyman collection,Candyman,25792310.0
1293,,Cape Fear,182300000.0
1294,,Cape Fear,0.0
1295,carrie collection,Carrie,33800000.0
1296,,Cat People,0.0
1297,a nightmare on elm street collection,A Nightmare on Elm Street,25504513.0
1298,,Nosferatu,0.0
1299,,Vampire in Venice,0.0
1300,the omen collection,The Omen,60922980.0
1301,,Blood and Wine,0.0
1302,,Albino Alligator,0.0
1303,,The Mirror Has Two Faces,0.0
1304,heart of gold collection,Breaking the Waves,3803298.0
1305,,Nightwatch,1179002.0
1306,star trek: the next generation collection,Star Trek: First Contact,150000000.0
1307,,Shine,0.0
1308,,Sling Blade,24444121.0
1309,jingle all the way collection,Jingle All the Way,129832389.0
1310,,Identification of a Woman,0.0
1311,paradise lost collection,Paradise Lost: The Child Murders at Robin Hood Hills,0.0
1312,,The Preacher's Wife,48093211.0
1313,,Zero Kelvin,0.0
1314,,Ridicule,2503829.0
1315,,The Crucible,0.0
1316,101 dalmatians (live-action) collection,101 Dalmatians,320689294.0
1317,,The Forbidden Christ,0.0
1318,,I Can't Sleep,0.0
1319,die hard collection,Die Hard 2,240031094.0
1320,star trek: the original series collection,Star Trek: The Motion Picture,139000000.0
1321,star trek: the original series collection,Star Trek VI: The Undiscovered Country,96900000.0
1322,star trek: the original series collection,Star Trek V: The Final Frontier,70200000.0
1323,star trek: the original series collection,Star Trek II: The Wrath of Khan,96800000.0
1324,star trek: the original series collection,Star Trek III: The Search for Spock,87000000.0
1325,star trek: the original series collection,Star Trek IV: The Voyage Home,133000000.0
1326,batman collection,Batman Returns,280000000.0
1327,young guns collection,Young Guns,44726644.0
1328,young guns collection,Young Guns II,0.0
1329,grease collection,Grease,181813770.0
1330,grease collection,Grease 2,15171476.0
1331,,Marked for Death,46044400.0
1332,,Adrenalin: Fear the Rush,0.0
1333,,The Substance of Fire,0.0
1334,under siege collection,Under Siege,156563139.0
1335,,Terror in a Texas Town,0.0
1336,the jaws collection,Jaws,470654000.0
1337,the jaws collection,Jaws 2,187884007.0
1338,the jaws collection,Jaws 3-D,87987055.0
1339,,My Fellow Americans,0.0
1340,,Mars Attacks!,101371017.0
1341,,Citizen Ruth,153155.0
1342,,Jerry Maguire,273552592.0
1343,,Raising Arizona,29180280.0
1344,,Tin Men,0.0
1345,,Sneakers,105232691.0
1346,,Bastard Out of Carolina,0.0
1347,,In Love and War,0.0
1348,,Marvin's Room,12803305.0
1349,,Somebody Is Waiting,0.0
1350,,Ghosts of Mississippi,0.0
1351,,Night Falls on Manhattan,0.0
1352,,Beavis and Butt-Head Do America,0.0
1353,,La CÃ©rÃ©monie,0.0
1354,scream collection,Scream,173046663.0
1355,,The Last of the Mohicans,75505856.0
1356,,Michael,119718203.0
1357,,The Evening Star,0.0
1358,,Hamlet,0.0
1359,,Some Mother's Son,0.0
1360,,The Whole Wide World,0.0
1361,,Mother,0.0
1362,,Thieves,0.0
1363,,Evita,141047179.0
1364,,The Portrait of a Lady,3692836.0
1365,,Walkabout,0.0
1366,,Message to Love: The Isle of Wight Festival,0.0
1367,,Murder at 1600,25804707.0
1368,,Hearts and Minds,0.0
1369,,Inside,0.0
1370,,Fierce Creatures,9381260.0
1371,,Zeus & Roxanne,0.0
1372,turbulence collection,Turbulence,11466088.0
1373,,Angel Baby,0.0
1374,police story collection,First Strike,21890845.0
1375,,Underworld,0.0
1376,,Beverly Hills Ninja,0.0
1377,,Metro,31987563.0
1378,,The Machine,0.0
1379,,Falling in Love Again,0.0
1380,,The Cement Garden,322975.0
1381,,Dante's Peak,178127760.0
1382,,Meet Wally Sparks,0.0
